,x,y,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,26.115738631749995,412.17676746438775,3805.9366398669727,3.3176012260393852,0.04431365212498283,64.81326587191653,8489.0,0.0,4,0.0
1,28.82979067695977,377.0596183084032,3408.5549209513656,3.320359936874107,0.03476671337630768,57.45894789730933,8000.0,0.0,5,0.0
2,34.15239289189295,471.0174644353046,4220.542966361651,3.3212060561417696,0.0645893890547282,71.45863199138313,9462.0,0.0,6,0.0
3,67.1373558341265,481.21370053393764,3720.606240530206,3.306784740225118,0.056746010662476705,63.56207808200573,7893.0,0.0,7,0.0
4,100.9055685881241,458.17843661138863,3578.4003032323876,3.3027686224048884,0.01406005591428828,61.70683628533025,7459.0,0.0,8,0.0
5,102.22661019805285,501.9087505852105,4373.408634590044,3.280973524861263,0.046695031129904814,77.15110355036052,9777.0,0.0,9,0.0
6,104.15268188227306,526.9459249231675,4513.922989326297,3.3075023934759495,0.06800585759786718,78.68277819934417,10207.0,0.0,10,0.0
7,101.24050180414905,551.8410987570957,3967.411280515753,3.3849948521248594,0.05780383422813032,65.44183555489901,9607.0,0.0,11,0.0
8,131.76187293441487,548.1172788362923,3711.1417561848198,3.2040841556699986,0.037156110338827576,73.32567393670611,8177.0,0.0,12,0.0
9,172.08776239929256,537.084105023875,3585.003787999482,3.4433663650484143,0.0227970661137944,52.2481496869009,9267.0,0.0,13,0.0
10,212.024909565558,543.6865312175911,4206.236405173371,3.315853791052368,0.08054121040477522,70.331550281308,10243.0,0.0,14,0.0
11,240.90111476290835,561.9839718076347,4580.98709561808,3.3540722921556347,0.05132906760202453,75.60369582344715,10556.0,0.0,15,0.0
12,244.12770542164398,537.0001908974806,4340.8022159475495,3.3610160408756675,0.028639241730098866,68.65506975770474,9739.0,0.0,16,0.0
13,292.5863997672539,540.9410381238525,4289.041679011443,3.227020081402135,0.0582441253865049,77.56227417544272,10404.0,0.0,17,0.0
14,329.05057426847844,537.2380900316789,4372.937688335011,3.3182642064245256,0.042472088041969745,72.60065433617595,9167.0,0.0,18,0.0
15,368.1371538262021,534.2106087085837,4379.906312851568,3.386874408454852,0.05289026443344418,67.80907436983466,10211.0,0.0,19,0.0
16,349.2096642580612,537.0781244579563,4197.332489014993,3.30851942965877,0.057625158925481715,71.71605885616057,9085.0,0.0,20,0.0
17,319.7126268785107,540.3576884185828,3772.3772954077795,3.286810568861168,0.06427248848717793,62.95048014531683,9686.0,0.0,21,0.0
18,281.04490568753664,542.8291582646877,4684.606514168828,3.3426346016109636,0.03221012824612003,77.49720214319588,9880.0,0.0,22,0.0
19,235.41011486306468,541.6946251461154,3704.529273300054,3.261156456860144,0.06234432074885768,63.62301596202299,10449.0,0.0,23,0.0
20,239.2160308376606,528.87921840063,4620.985627797816,3.2880054511992607,0.08447237307645172,81.88681967258117,11485.0,0.0,24,0.0
21,240.04364705905084,554.4896451824142,3629.254460072358,3.216884574811832,0.07704663083709036,69.07654771832811,10591.0,0.0,25,0.0
22,203.0037790978875,545.292508749332,4334.325246173062,3.3164777920488424,0.050878057794347085,72.5498497368693,9331.0,0.0,26,0.0
23,177.30459995224908,549.0055386782669,4151.111564766667,3.336946887100206,0.02121381981406333,66.51238042175538,10805.0,0.0,27,0.0
24,171.78133702969396,509.6687324115117,4100.4408352385235,3.315039874830381,0.040066787180441835,68.185226846856,10391.0,0.0,28,0.0
25,190.0799894886812,481.6414567464332,4587.0234816793745,3.337845230783244,0.06347844817469542,73.0947755492765,10319.0,0.0,29,0.0
26,177.47443145234175,482.1449811974021,3752.587174710895,3.2775202354157598,0.022015685534086362,64.04701500473446,10024.0,0.0,30,0.0
27,174.22792389895702,481.8717292363475,4017.5724801046426,3.353400450454477,0.052090839957086486,64.36275618131398,9403.0,0.0,31,0.0
28,171.7160839130499,501.7164900532316,3833.8685577743454,3.312296426943633,0.04223606957835158,63.116368542851404,10108.0,0.0,32,0.0
29,172.77077659214964,525.9384949903348,5122.671607509136,3.294333471373565,0.01985113530138449,89.45293843147502,11453.0,0.0,33,0.0
30,171.27931390304406,543.8908979239225,3814.265671229046,3.369278403347045,0.03048670957973874,59.27250308083775,10745.0,0.0,34,0.0
31,179.95337928805444,550.850705453321,4636.5315952437695,3.3378686084655373,0.10043634947128281,78.07532257474722,12066.0,0.0,35,0.0
32,172.2955352134886,529.9976092952359,4200.7760111517155,3.3372800326806447,0.039490193981064556,68.0456279492344,9034.0,0.0,36,0.0
33,173.1916612750981,542.0506660640382,3356.151442841602,3.1553119666396525,0.07264036682566746,72.23682380969672,8302.0,0.0,37,0.0
34,168.26580712834317,550.2437837534167,3560.649627603799,3.3206251344155104,0.0456049583438636,59.17492251598408,11292.0,0.0,38,0.0
35,174.8476474331572,583.919446459165,4792.449827971915,3.337414021545426,0.04814798219079794,78.7210011518663,11103.0,0.0,39,0.0
36,175.12725306601675,607.9508014478645,4575.911392366741,3.3123446590750443,0.021634596666523412,78.03015772610763,9792.0,0.0,40,0.0
37,201.68672936210803,616.0865094876829,4547.255958668652,3.3626301277091915,0.050048206342396775,70.87929156212388,11093.0,0.0,41,0.0
38,231.99448281276977,613.9837851219218,4145.089342385795,3.4108538034213827,0.048026880899278035,62.881984120487424,9093.0,0.0,42,0.0
39,226.78505202799624,615.2220837161613,4345.45565964215,3.329691353703565,0.06875368306324911,71.50338407788131,11024.0,0.0,43,0.0
40,241.97437361973977,608.1148611834128,4546.7364120523725,3.4360300608339602,0.017033720030580242,65.52667977650985,10619.0,0.0,44,0.0
