,x,y,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,992.7990365103307,472.8517592129398,3051.254978517137,3.1418844991558936,0.02958473582138817,65.59349346837547,6295.0,0.001319485511445174,6,0.0
1,974.1594504790692,196.16110558842317,3174.9063087078753,3.156572360275048,0.02843278962540348,66.942377106045,7141.0,0.005725065024370798,12,1.0
2,975.1855176232485,194.8435566738876,3525.8692391058707,3.1768384798610754,0.01945898050884584,72.5428962378568,7963.0,0.002947514292201635,13,1.0
3,979.9242886849993,197.76824969787694,3635.4793841630303,3.2281694014861655,0.10161354854346843,69.56696079748373,7972.0,0.0,14,1.0
4,983.7737347955946,198.85887117396337,4170.81325617605,3.239590441377502,0.043948500661270276,78.24279739895235,10490.0,0.0,15,1.0
5,1007.9540346318291,131.72953449627016,4586.928976180113,3.2223333646723384,0.019838641462390685,88.00868752835301,10508.0,0.0,16,1.0
6,955.1895439677731,158.0378717875915,5935.430775159159,3.3210263914472806,0.032413971466300755,99.20375185170931,13181.0,0.0,18,1.0
7,954.2306540704919,174.11175917996744,3802.015849337615,3.1817002297067773,0.02494484605327011,77.71185499995896,8474.0,0.0,19,1.0
8,954.2284606639613,174.0685244967089,3952.0081792501715,3.1724702676607666,0.04912158502291485,81.55404603494664,8995.0,0.0,20,1.0
9,1177.7994622861045,342.08661584718766,5032.010164351323,3.2878293536085,0.018727417598380747,88.2565920565092,11511.0,0.0,14,2.0
10,1177.1182304397482,341.79911942887804,4570.795832534488,3.238428594158415,0.018918884326435906,85.9996264514347,10891.0,0.0,15,2.0
11,1176.9656469629542,341.20260479805586,4645.252193708823,3.227962651034775,0.02038309556845612,89.05640999892864,10920.0,0.0,16,2.0
12,1178.7359263138842,341.20399907190887,3061.6875921100236,3.17497769813991,0.0348460294082097,62.52872544611408,6538.0,0.0,17,2.0
13,947.0049739023799,199.76990414538506,3766.446385135775,3.1586795416742426,0.02748484512500337,78.91730427308124,8400.0,0.0,15,3.0
14,953.7743028381259,173.80787659370023,5002.668028147387,3.2328009751315925,0.014410433745293886,94.34807685656267,11468.0,0.0,17,3.0
15,954.1635568293985,173.17110666686332,4022.438741420292,3.1871580604941867,0.020234722238867506,81.62828400396553,11532.0,0.0,18,3.0
16,960.2616650504781,212.68762076496392,5851.116176930873,3.3292565806463417,0.03768073167964835,93.47416521221479,13687.0,0.0,19,3.0
17,937.1500089146706,216.7331238867522,3382.811383727915,3.176080291748722,0.02107303329293892,69.78335897835639,7165.0,0.0,20,3.0
18,1145.1647908215837,510.09230876615044,3069.477597963074,3.167454535272534,0.03027975971435416,64.26031152863871,7039.0,0.0,16,4.0
19,1045.798175748537,547.9115367933794,4745.5232696559715,3.2242212520315787,0.036301626734362095,91.38813719047442,11326.0,0.0,17,5.0
20,975.1680357238859,487.90969418352046,5873.2379296177805,3.378277822952538,0.026183592140100326,90.92251530187798,12587.0,0.0,21,5.0
21,973.1363410260122,569.0048897015704,5728.605628034006,3.3257411508704795,0.05939483567721572,95.77212068193494,12467.0,0.0,22,5.0
22,959.8630504615026,491.0208606227345,3686.900622873319,3.192798887134106,0.01970703745969455,74.72994354669606,8655.0,0.0,28,5.0
23,923.7803158181368,300.87290890939494,5873.99322291912,3.2589740346297917,0.03654580946137815,107.19732855108964,13865.0,0.0,20,6.0
24,943.7867901765682,239.01461318992332,3110.8244363845624,3.1675295173436417,0.010203049776098832,65.1591604918388,6717.0,0.0,20,7.0
25,1052.9605495153908,101.89093784108715,4564.083906192864,3.233491382282672,0.024723842147602145,87.43938956324175,10691.0,0.0,20,8.0
26,1117.9435611309004,68.19818720825127,5049.991842676719,3.259264021250669,0.042378242942929086,92.80397231785554,11494.0,0.0,25,8.0
27,1116.9333961028265,159.86358638440493,5509.90938815205,3.380892136304882,0.025283702488457044,84.70140426686598,10684.0,0.0,26,8.0
28,1111.1605335084664,240.79126038655798,5704.294788463559,3.3094913265771977,0.03551392058967419,96.83743898929548,12544.0,0.0,27,8.0
29,964.2660152308665,352.857956984959,5605.369329020507,3.384623644681812,0.01660836528122417,84.49671779909418,12384.0,0.0,20,9.0
30,1040.0455475956603,354.8343171797675,3527.5643659377124,3.1443759017770256,0.026110509214524794,76.06518265534238,7670.0,0.0,26,9.0
31,947.7903766923193,70.1482409912092,3954.904969326024,3.160152659176407,0.06258259896352691,82.97766936655319,8880.0,0.0,25,10.0
32,946.2490342171752,69.18769521714418,3029.320811426736,3.114711132448159,0.03849362998029958,67.09679867414481,6164.0,0.0,26,10.0
33,1189.9096364044447,306.1044287728333,3134.59064146545,3.1662037462515262,0.040190942573450225,65.8726234883602,6929.0,0.0,25,11.0
34,1127.1311942938298,324.8433756829743,5643.283629266197,3.3938955959066406,0.01928287583198225,85.45352288971972,11887.0,0.0,28,11.0
35,1133.1546035933984,410.8226023060733,5784.980630839294,3.3887290211414736,0.018887629302404625,87.95433227188289,12749.0,0.0,29,11.0
36,1136.1205366889617,502.89325240795966,4697.628665770188,3.261477549753373,0.030991752527293213,86.40952966683965,10883.0,0.0,30,11.0
37,1148.9400021578408,73.1253647928245,3340.7017677993426,3.1409067141396227,0.045219973591150216,72.53314057629584,7190.0,0.0,27,12.0
38,991.6623841803644,191.84345136198525,4571.10687495745,3.2356944182608176,0.025885481695720955,83.5460257946863,9896.0,0.0,27,13.0
39,955.19829644828,303.040344552853,5937.61379182263,3.340636077658942,0.03118851366122922,96.61741541157366,12495.0,0.0,31,14.0
40,954.9745048331973,301.8804427477029,5391.589450496667,3.258218676369362,0.037395616342491306,100.01129772871538,12654.0,0.0,32,14.0
