,x,y,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,24.2649623834645,13.10842758657152,3313.0359311178427,3.14542285197116,0.03131516352273148,70.66771300839201,7600.0,0.0,1,0.0
1,7.004157281019159,39.77969013445967,3556.982220574129,3.3057645064506724,0.07207213587797887,61.30806083722253,8907.0,0.002679525672531703,2,0.0
2,28.93175533671552,15.770568589320977,3661.7862124510257,3.3140557900354786,0.0715774436352645,63.489525204474056,9559.0,0.0,3,0.0
3,27.910442182347026,25.06676341512398,3244.9712750453136,3.28054920669902,0.13858021450085023,59.192386018723674,7221.0,0.003080327436226846,4,0.0
4,9.195246843155267,66.28552370016284,3321.8193379704526,3.322619377584782,0.055711207499205315,54.841356994795206,8274.0,0.0,6,0.0
5,13.190268147414866,99.7787884839467,3183.9338430878333,3.2977383077456124,0.047846072088149054,56.25324811109246,9311.0,0.0,9,0.0
6,10.94165385437701,106.91501679620626,4369.978563936375,3.312232673355032,0.032855165603413936,75.18177232655044,8805.0,0.0,10,0.0
7,48.8776199655017,176.16356818981833,5999.996370454297,3.3140348308164316,0.04425005511970868,102.63628325389722,12608.0,0.0017454208068600604,11,0.0
8,25.433265775277338,172.92233425640308,3548.156908999662,3.277600382356983,0.05536604753775685,60.99891715741993,9649.0,0.0,13,0.0
9,29.232651732273567,168.03712275105156,4447.333132732668,3.3721778012097037,0.011118369770676916,69.60485321334214,11441.0,0.0,14,0.0
10,28.964918335244132,184.43553533497402,3972.6217868775775,3.276306744978079,0.0734243038550919,66.52788255408899,10987.0,0.0,15,0.0
11,32.972107776486745,173.11309167814534,4492.5546158685775,3.3272764210155086,0.03088541260864466,75.29940485970923,9222.0,0.0,16,0.0
12,44.24799923750845,182.64401449666173,3967.702434119373,3.2920963826954486,0.04690856957670075,68.04984609346356,10624.0,0.0033247789698123043,17,0.0
13,46.14470066307092,180.5434904572858,3918.196800200726,3.2747253607582296,0.05493945085558339,67.70287559401955,10054.0,0.005302678926547892,18,0.0
14,42.83525056179878,172.85169762666396,4333.530903433082,3.3617244581990358,0.032910345510119315,68.95119931104048,8351.0,0.0,19,0.0
15,30.36282506155967,173.01860636019822,3496.537721318036,3.2644230642382523,0.0805270764739467,62.64058364415523,8971.0,0.002339842437542955,20,0.0
16,14.109290077788511,209.1895877550797,3741.2405553843055,3.3718510421816146,0.0407625088877148,60.51447083480209,9521.0,0.0,21,0.0
17,23.094678571007297,254.98962262717006,3401.634951769106,3.2499817405779976,0.19156630435734606,64.59618214525457,12605.0,0.0,23,0.0
18,44.046266987946154,259.7480439937856,3607.6689019179576,3.311517299348957,0.052080606627911405,62.094719593681084,8815.0,0.0,24,0.0
19,52.12352093804327,37.90363413668337,3220.1106707052327,3.323339086721243,0.02482244110365536,55.08742982543944,6995.0,0.0,1,1.0
20,31.922555491336986,33.984218328024596,3536.9177643001285,3.2815416499532946,0.05152013367337546,64.0947908752781,7367.0,0.003239659000219435,2,1.0
21,43.72170725298403,18.11826070395125,3121.0113968936193,3.267433885635965,0.07077715460172102,55.692565968836895,8712.0,0.0,3,1.0
22,52.23235671452566,24.82860934195353,3380.108609163532,3.262333787533905,0.06688917995022432,61.98447969885215,7398.0,0.0030066290323310803,4,1.0
23,52.02559475693841,23.954224767793104,3065.7972919923805,3.2515265819063606,0.05962340904787822,57.617363961120645,6851.0,0.0,5,1.0
24,55.83927283816513,17.900161384624823,3010.6436025223065,3.3416623598129007,0.05817892128433476,50.18963474970097,6426.0,0.0,6,1.0
25,45.16203186717214,36.26654418911142,3396.7074391381952,3.295032145837922,0.023507233857422052,59.49824708358845,7679.0,0.0,7,1.0
26,45.162130194200834,46.8337729481477,3749.99147412451,3.3305966409646217,0.02197650727362166,62.38523935208446,8512.0,0.0,8,1.0
27,58.11575318823562,85.1301710154047,4178.298086456816,3.3312884925169044,0.01827974329965082,70.66771300839201,9795.0,0.0,1,2.0
28,61.20291210977566,82.0334482398373,4056.9215894012978,3.368473474115053,0.08777207042287168,65.76682889811144,8971.0,0.002660409547388581,2,2.0
29,57.907899358920936,55.83126684429021,4445.380615632561,3.2393649596826144,0.04560026263614939,84.09577461294371,10140.0,0.0,3,2.0
30,58.963041126832636,58.133418739210725,3382.9007028436604,3.2823044670969104,0.03544917811200357,60.30922349077506,7613.0,0.0029217178922798675,4,2.0
31,66.20255525699035,71.15032166243596,3010.6436025223065,3.1621619367410942,0.032849044680993346,62.43100907889633,6873.0,0.0,6,2.0
32,26.14781057498695,113.16248102021031,3199.5224393563312,3.263900041095142,0.053976862545911955,59.538939306283034,6764.0,0.0,1,3.0
33,20.15699543225737,133.8441686105232,3844.0154144938524,3.291634204217909,0.03779942096848305,67.99621292855589,9103.0,0.0026218314619582766,2,3.0
34,33.089045168000695,50.73463153976424,3798.232999074676,3.326446943340923,0.033683797438662656,64.04645086416242,8798.0,0.0,3,3.0
35,14.279838037615356,67.23928787615372,3808.41577969524,3.332766325186799,0.05311865775324057,60.86764222680076,8844.0,0.0025150410069633895,4,3.0
36,5.265472439789732,68.72599218920273,3186.56731252224,3.250837299898986,0.034035250037255195,56.862551332809026,10560.0,0.0,5,3.0
37,10.025524349202096,155.06504438737068,3442.274461369735,3.316656957128066,0.10505379019935261,58.513769293553814,8096.0,0.0,6,3.0
38,13.268881474756746,143.03825526477272,3303.409718359235,3.269621976741832,0.07787133382813864,59.77758157693863,7633.0,0.0,7,3.0
39,7.210659905110492,227.69963784721486,3363.652624128702,3.2278923802721677,0.08871097525387348,62.38676040923164,10687.0,0.00205916323178258,11,3.0
